ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00007949_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
res_00007949_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
res_00007950_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
res_00007950_2,chatbot_extended,chatbot,0,0,0,0,2,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
res_00007951_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
res_00007951_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
res_00007952_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
res_00007952_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
res_00007953_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00007953_2,chatbot_extended,chatbot,0,1,0,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
res_00007954_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,1,JPN,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00007954_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,5,0,1,desktop,1,0,JPN,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
res_00007955_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007955_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00007956_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
res_00007956_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
res_00007957_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00007957_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007958_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00007958_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00007959_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,2,2,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
res_00007959_2,chatbot_extended,chatbot,0,1,0,0,2,More,Utilitarian,Utilitarian,,,,4,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
res_00007960_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
res_00007960_2,chatbot_extended,chatbot,0,1,0,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007961_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
res_00007961_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00007962_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
res_00007962_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
res_00007963_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
res_00007963_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007964_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007964_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00007965_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
res_00007965_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
res_00007966_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007966_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00007967_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,1,JPN,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
res_00007967_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,0,JPN,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
res_00007968_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00007968_2,chatbot_extended,chatbot,0,1,0,0,2,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
res_00007969_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
res_00007969_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
res_00007970_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00007970_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
res_00007971_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00007971_2,chatbot_extended,chatbot,0,0,0,0,1,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00007972_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007972_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007973_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00007973_2,chatbot_extended,chatbot,0,0,0,0,1,Female,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00007974_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007974_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00007975_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007975_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007976_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00007976_2,chatbot_extended,chatbot,0,1,0,0,1,Low,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00007977_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007977_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007978_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00007978_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007979_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00007979_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007980_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
res_00007980_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
res_00007981_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00007981_2,chatbot_extended,chatbot,0,0,0,0,0,Low,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007982_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,1,JPN,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00007982_2,chatbot_extended,chatbot,0,1,0,0,2,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007983_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
res_00007983_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007984_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
res_00007984_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
res_00007985_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
res_00007985_2,chatbot_extended,chatbot,0,0,0,0,0,Low,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00007986_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007986_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,0,JPN,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
res_00007987_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00007987_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
res_00007988_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00007988_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
res_00007989_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00007989_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
res_00007990_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
res_00007990_2,chatbot_extended,chatbot,0,1,0,0,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
res_00007991_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007991_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00007992_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00007992_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007993_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
res_00007993_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
res_00007994_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
res_00007994_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00007995_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00007995_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007996_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00007996_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00007997_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
res_00007997_2,chatbot_extended,chatbot,0,0,0,0,1,Low,Social Value,Social Value,,,,5,0,1,desktop,1,0,JPN,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00007998_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00007998_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00007999_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00007999_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00008000_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00008000_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00008001_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00008001_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00008002_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
res_00008002_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
res_00008003_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00008003_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00008004_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00008004_2,chatbot_extended,chatbot,0,1,0,0,1,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00008005_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
res_00008005_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0
res_00008006_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00008006_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00008007_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
res_00008007_2,chatbot_extended,chatbot,0,1,0,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,0,JPN,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
res_00008008_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
res_00008008_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00008009_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00008009_2,chatbot_extended,chatbot,0,0,0,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00008010_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
res_00008010_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00008011_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
res_00008011_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
res_00008012_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00008012_2,chatbot_extended,chatbot,0,1,0,0,2,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00008013_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00008013_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00008014_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
